slot_id,fixture_id,repeat_id,profile_id,arm,total_budget_seconds,goal_invocation_limit_seconds,goal_reached,warmup_goal_reached,native_import_goal_reached,native_continuation_goal_reached,auxiliary_concrete_goal_confirmed,observation_end_seconds,charged_end_seconds,unused_budget_seconds,completed_sequences,partial_sequences,augmentation_status,accepted_seed_count,miss_or_hit_reason,sequence_new_count,state_new_count,coverage_new_count,event_stream_sha256
bounded_ledger/repeat-06/b08-symbolic-q075,bounded_ledger,6,b08-symbolic-q075,symbolic_augment,8.0,0.75,True,False,True,True,True,6.0202170409297056,6.225002498948015,1.7749975010519847,363,0,completed,1,native_import_goal_reached,315,12,1,30a5e9f217c7cd2ba49cca82f93e70418f614c9ece29f64ce1170895349e1dc8
bounded_ledger/repeat-06/b32-native,bounded_ledger,6,b32-native,native_resume,32.0,,False,False,False,False,False,30.000751874978437,30.873541499022394,1.1264585009776056,4009,0,not_applicable,0,native_continuation_no_goal,3616,11,0,a31ddaf1de1b6dc5ad449c63f26e0619c6e152d0c08d8157e0ed4ef7dff5df12
bounded_ledger/repeat-06/b32-concrete,bounded_ledger,6,b32-concrete,concrete_augment,32.0,,False,False,False,False,False,30.00569954197118,30.88332720793551,1.1166727920644917,3872,0,no_candidate,0,no_candidate,3532,11,0,4aeaf235d68ab5b5ef477ede0dd9d365c62fa2f51345467d15c84808eacbda8d
bounded_ledger/repeat-07/b32-symbolic-q050,bounded_ledger,7,b32-symbolic-q050,symbolic_augment,32.0,0.5,True,False,True,True,True,30.023504251964578,30.851243084005546,1.1487569159944542,3696,0,completed,1,native_import_goal_reached,2887,13,1,ea11d584f24b5a1f0e4f93d695be9b37e53cef22242680a2c4d4ff79ee7f39cb
bounded_ledger/repeat-07/b32-symbolic-q150,bounded_ledger,7,b32-symbolic-q150,symbolic_augment,32.0,1.5,True,False,True,True,True,30.02838887601102,30.85263716703048,1.1473628329695202,3661,0,completed,2,native_import_goal_reached,2775,14,1,fb8af92b356ca1a3b28e9c616be3c8d6e1b8a4ed103a421e46aeef99175311b0
bounded_ledger/repeat-07/b08-native,bounded_ledger,7,b08-native,native_resume,8.0,,False,False,False,False,False,6.017619959981694,6.236838041979354,1.7631619580206461,681,0,not_applicable,0,native_continuation_no_goal,653,12,0,04bc07ecaa1b7c3b02925614ca2947ca94c4f6ee720b603785fe705825de7050
bounded_ledger/repeat-07/b08-concrete,bounded_ledger,7,b08-concrete,concrete_augment,8.0,,False,False,False,False,False,6.009978957987746,6.212704708974343,1.7872952910256572,527,0,no_candidate,0,no_candidate,508,12,0,a664d4bf50caa92646d112b2962cf8a2fb22ad38c464fa7b085387bdb79cc3da
bounded_ledger/repeat-07/b08-symbolic-q075,bounded_ledger,7,b08-symbolic-q075,symbolic_augment,8.0,0.75,True,False,True,True,True,6.020644208002347,6.232313875982072,1.7676861240179278,338,0,completed,2,native_import_goal_reached,283,12,1,f324b2a05962734219ec099c531fa95238f14d7b76491ebd9740f79e88e9148b
bounded_ledger/repeat-07/b32-native,bounded_ledger,7,b32-native,native_resume,32.0,,False,False,False,False,False,30.007366501012548,30.927972292003687,1.0720277079963125,4054,0,not_applicable,0,native_continuation_no_goal,3732,12,0,7c6ed93707d9c6ae7dcab06f52f20e78b3c05f1f4f7b3203f7b2da7ab519335f
bounded_ledger/repeat-07/b32-concrete,bounded_ledger,7,b32-concrete,concrete_augment,32.0,,False,False,False,False,False,30.00918454095987,30.87570433295332,1.124295667046681,3892,0,no_candidate,0,no_candidate,3595,12,0,33f1a0456444696bef1e3822b50b84c1aac452b49be8737693e589a561bc9114
bounded_ledger/repeat-07/b32-symbolic-q075,bounded_ledger,7,b32-symbolic-q075,symbolic_augment,32.0,0.75,True,False,True,True,True,30.010074291986488,30.843296957958955,1.1567030420410447,3675,0,completed,1,native_import_goal_reached,2874,13,1,01359dd8af51a3f45538d8bd875add9d3571433ed8bfe026e3413a0a8812d264
bounded_ledger/repeat-08/b32-symbolic-q150,bounded_ledger,8,b32-symbolic-q150,symbolic_augment,32.0,1.5,True,False,True,True,True,30.02757345792176,30.856322582927532,1.1436774170724675,3700,0,completed,1,native_import_goal_reached,2860,15,1,73b135359d3a0fc38b2682a99f3ea01593446493f5ac6e97dec21767d3a00685
bounded_ledger/repeat-08/b08-native,bounded_ledger,8,b08-native,native_resume,8.0,,False,False,False,False,False,6.003565040916147,6.231998290924821,1.768001709075179,687,0,not_applicable,0,native_continuation_no_goal,659,13,0,dca6d3789e786d3d7a078f92da986701e198de26c8c1672db306b5eea7dadc53
bounded_ledger/repeat-08/b08-concrete,bounded_ledger,8,b08-concrete,concrete_augment,8.0,,True,False,True,True,True,6.005651249903877,6.244967123901006,1.7550328760989942,538,0,completed,2,native_import_goal_reached,397,15,1,69ece605b6ab1cf6c72f4ec9bfef03698ce34ac31cf1518ba1a6e18a9bbdd97a
bounded_ledger/repeat-08/b08-symbolic-q075,bounded_ledger,8,b08-symbolic-q075,symbolic_augment,8.0,0.75,True,False,True,True,True,6.018724290902293,6.232147457951214,1.7678525420487858,360,0,completed,1,native_import_goal_reached,314,13,1,92a37441e5b282222beedf0a0fb1be1a807169c791d9cb9e26bc33f1045d8ad8
bounded_ledger/repeat-08/b32-native,bounded_ledger,8,b32-native,native_resume,32.0,,False,False,False,False,False,30.007903790982464,30.908815624949057,1.0911843750509433,4072,0,not_applicable,0,native_continuation_no_goal,3762,14,0,77259864b0563af04443bdcb0f67fe42469276d252cf05e7a76e24270dbddad5
bounded_ledger/repeat-08/b32-concrete,bounded_ledger,8,b32-concrete,concrete_augment,32.0,,True,False,True,True,True,30.0072181239425,30.889692915952764,1.1103070840472355,3882,0,completed,2,native_import_goal_reached,2529,15,1,c1c2cbe1b31701c8aaa4bb730c9c4a485f3dc815c9c9b3ca86e768190b29150e
bounded_ledger/repeat-08/b32-symbolic-q075,bounded_ledger,8,b32-symbolic-q075,symbolic_augment,32.0,0.75,True,False,True,True,True,30.01974549894177,30.895280957920477,1.1047190420795232,3700,0,completed,2,native_import_goal_reached,2745,16,1,680a4138f0c3f4bc93c0c61fa06b1c83b920c204e35df3b7068dd147de5f0c67
bounded_ledger/repeat-08/b32-symbolic-q050,bounded_ledger,8,b32-symbolic-q050,symbolic_augment,32.0,0.5,True,False,True,True,True,30.00717683295562,30.82760283292737,1.1723971670726314,3717,0,completed,1,native_import_goal_reached,2905,15,1,87772ed9ec6dc2f2930de2450e5ec451734ea4c6496b020bbb00e98f132d6819
bounded_ledger/repeat-09/b08-native,bounded_ledger,9,b08-native,native_resume,8.0,,False,False,False,False,False,6.013589916970689,6.263274499971885,1.7367255000281148,659,0,not_applicable,0,native_continuation_no_goal,633,16,17,de40fca80aae17ee2c3332b283279477b72c5793c33cc9bc232294e93a7cdce2
bounded_ledger/repeat-09/b08-concrete,bounded_ledger,9,b08-concrete,concrete_augment,8.0,,False,False,False,False,False,6.005461000003933,6.225794291996863,1.7742057080031373,574,0,no_candidate,0,no_candidate,541,16,17,750d63e39a4bb7350c12ad991de7ad3eae4d2870732e8173650653ea35a69259
bounded_ledger/repeat-09/b08-symbolic-q075,bounded_ledger,9,b08-symbolic-q075,symbolic_augment,8.0,0.75,True,False,True,True,True,6.027383040979954,6.2775757079944015,1.7224242920055985,462,0,completed,1,native_import_goal_reached,340,17,18,841a35a541b8a89737486c74e2b73e87f4bc9c959c13d750859324a9465289ca
bounded_ledger/repeat-09/b32-native,bounded_ledger,9,b32-native,native_resume,32.0,,False,False,False,False,False,30.021049249973107,30.904342249967158,1.0956577500328422,4008,0,not_applicable,0,native_continuation_no_goal,3689,16,17,70a2776a0c78906dae9a8b885780285e87c0d90afc7684f194632028cb47ca37
bounded_ledger/repeat-09/b32-concrete,bounded_ledger,9,b32-concrete,concrete_augment,32.0,,False,False,False,False,False,30.01706696004651,30.87190583400661,1.1280941659933887,3759,0,no_candidate,0,no_candidate,3495,16,17,df78f93af4551b05e55636675215888c9726808f83ef6a3d781ba58beb98e5c6
bounded_ledger/repeat-09/b32-symbolic-q075,bounded_ledger,9,b32-symbolic-q075,symbolic_augment,32.0,0.75,True,False,True,True,True,30.03146429195114,30.86546754196752,1.1345324580324814,3633,0,completed,1,native_import_goal_reached,2408,17,18,45c1fea00a20ac434c8c0555938576ac9daae579f77c04199c5fe5bc80a4a2df
bounded_ledger/repeat-09/b32-symbolic-q050,bounded_ledger,9,b32-symbolic-q050,symbolic_augment,32.0,0.5,True,False,True,True,True,30.018262081950553,30.873302416992374,1.1266975830076262,3785,0,completed,1,native_import_goal_reached,2436,17,18,0a4dd7c52783a58a81dbb8c352b6c3bc53705c7300d444c2f6a4815d6e1c5b5e
bounded_ledger/repeat-09/b32-symbolic-q150,bounded_ledger,9,b32-symbolic-q150,symbolic_augment,32.0,1.5,True,False,True,True,True,30.02776750102521,30.865296750038397,1.1347032499616034,3810,0,completed,1,native_import_goal_reached,2574,17,18,e73563eea2e98926c016206b36d87f37cdd8c21103c584c3012a49181805f6ed
bounded_ledger/repeat-10/b08-concrete,bounded_ledger,10,b08-concrete,concrete_augment,8.0,,True,False,True,True,True,6.008210501003427,6.257417000015266,1.7425829999847338,504,0,completed,1,native_import_goal_reached,347,14,1,4a903185f3c8d638f12cf865f2e7ec78d4d1eb7b6936a990fb2ce6c1f9335229
bounded_ledger/repeat-10/b08-symbolic-q075,bounded_ledger,10,b08-symbolic-q075,symbolic_augment,8.0,0.75,True,False,True,True,True,6.022991793023589,6.204651792009827,1.7953482079901733,342,0,completed,1,native_import_goal_reached,241,15,1,d09d6a839aee7bd943110d2cb8dd8cdb0b45a2507fd7eb4ea6520683208bf8a5
bounded_ledger/repeat-10/b32-native,bounded_ledger,10,b32-native,native_resume,32.0,,False,False,False,False,False,30.00274366800445,30.900246709003113,1.0997532909968868,4046,0,not_applicable,0,native_continuation_no_goal,3721,14,0,d16846bd3401f88c6112d44e882b6fd4833deaa530981acaa02caa4a3e3ad81a
bounded_ledger/repeat-10/b32-concrete,bounded_ledger,10,b32-concrete,concrete_augment,32.0,,True,False,True,True,True,30.00292812505159,30.888906416017562,1.1110935839824378,3855,0,completed,1,native_import_goal_reached,2540,15,1,7abd35a0cf7f9be31f7cd26e6eb673efdf5452d0e87083a5b9b6929c9b9cf3a8
bounded_ledger/repeat-10/b32-symbolic-q075,bounded_ledger,10,b32-symbolic-q075,symbolic_augment,32.0,0.75,True,False,True,True,True,30.018226625028618,30.85864287498407,1.1413571250159293,3687,0,completed,1,native_import_goal_reached,2453,15,1,7099ed20c51393cc576ab7a0db7cf05cdb5497ef61f6986ecd2801da68911e43
bounded_ledger/repeat-10/b32-symbolic-q050,bounded_ledger,10,b32-symbolic-q050,symbolic_augment,32.0,0.5,True,False,True,True,True,30.01626391704033,30.82692262501223,1.1730773749877699,3684,0,completed,1,native_import_goal_reached,2469,15,1,9007d32aa9be9d2d85888024436769c48d7af0c7843d5cf5151e8a56172bb5e8
bounded_ledger/repeat-10/b32-symbolic-q150,bounded_ledger,10,b32-symbolic-q150,symbolic_augment,32.0,1.5,True,False,True,True,True,30.025461831994452,30.858735082962085,1.1412649170379154,3685,0,completed,1,native_import_goal_reached,2422,15,1,79a822b1156b159db28ba1d2d1d0e1fbce04deec4b178cb6a3d457a76e86f254
bounded_ledger/repeat-10/b08-native,bounded_ledger,10,b08-native,native_resume,8.0,,False,False,False,False,False,6.008617042049981,6.262459250050597,1.737540749949403,666,0,not_applicable,0,native_continuation_no_goal,635,14,0,703a139f1a691b774c3836c2f0f79648a75e7305bf432b529561e6690f8738da
range_gate/repeat-01/b08-native,range_gate,1,b08-native,native_resume,8.0,,True,True,False,True,False,6.009021834021662,6.271069751004688,1.7289302489953116,712,0,not_applicable,0,warmup_goal_reached,671,17,0,776cf16d2c7b1381ef8058a34a1e5cc985b1fc9508b27a38d5db199385efc96e
range_gate/repeat-01/b08-concrete,range_gate,1,b08-concrete,concrete_augment,8.0,,True,True,False,True,False,6.004235585010261,6.281939667009283,1.7180603329907171,749,0,no_eligible_prefix,0,warmup_goal_reached,720,15,0,c45b6d4d989694641be471e173cc47bb4462570e97b05fc8ce70a3018a6b098f
range_gate/repeat-01/b08-symbolic-q075,range_gate,1,b08-symbolic-q075,symbolic_augment,8.0,0.75,True,True,False,True,False,6.00185500005475,6.203144250030164,1.7968557499698363,566,0,no_eligible_prefix,0,warmup_goal_reached,540,13,0,3b3033497a262aded3cceb06b20672bae0ca284e1a50d42a86b1144561cc9a6d
range_gate/repeat-01/b32-native,range_gate,1,b32-native,native_resume,32.0,,True,True,False,True,False,30.00513683395257,30.91682199999923,1.0831780000007711,4294,0,not_applicable,0,warmup_goal_reached,3954,31,0,1c5f95aa012eec21555da4998215762f34cfad677a99492cf9c47a9016030ce6
range_gate/repeat-01/b32-concrete,range_gate,1,b32-concrete,concrete_augment,32.0,,True,True,False,True,False,29.99838270899224,30.923157958954107,1.076842041045893,4295,0,no_eligible_prefix,0,warmup_goal_reached,3964,29,0,9a39e84115ce454e00fd1d20784bbaca21574990e82a204b88e590bdca86f5f3
range_gate/repeat-01/b32-symbolic-q075,range_gate,1,b32-symbolic-q075,symbolic_augment,32.0,0.75,True,True,False,True,False,30.008935833033604,30.91496200102847,1.0850379989715293,4390,0,no_eligible_prefix,0,warmup_goal_reached,4045,25,0,ceba49a985dc183e044e514bf699aa2d5f4afebf06d7dca9df2bc9e6a86c1e0f
range_gate/repeat-01/b32-symbolic-q050,range_gate,1,b32-symbolic-q050,symbolic_augment,32.0,0.5,True,True,False,True,False,30.000124376038254,30.80850633402588,1.1914936659741215,3771,0,no_eligible_prefix,0,warmup_goal_reached,3525,28,0,275bcf3f8781fe685b6fe5df64ebb6b11731fbf683efa60384209d88119a8403
range_gate/repeat-01/b32-symbolic-q150,range_gate,1,b32-symbolic-q150,symbolic_augment,32.0,1.5,True,True,False,True,False,30.014743709990526,30.88671291799983,1.11328708200017,4176,0,no_eligible_prefix,0,warmup_goal_reached,3876,20,0,e79991b403c496358cb31f6484633f7e787731292c10a32a6ad6e37429cfebf5
range_gate/repeat-02/b08-concrete,range_gate,2,b08-concrete,concrete_augment,8.0,,True,False,True,True,True,6.002982249955604,6.237666291941423,1.762333708058577,591,0,completed,4,native_import_goal_reached,496,24,8,638b396b2134e67227de1985a6d9b1669335995fbb6c74f3d248bf8eb0911472
range_gate/repeat-02/b08-symbolic-q075,range_gate,2,b08-symbolic-q075,symbolic_augment,8.0,0.75,True,False,True,True,True,6.020806707963585,6.212133124936372,1.787866875063628,381,0,completed,1,native_import_goal_reached,319,16,8,b2a7c70b8dd9cb4cdde76046d0e409456c43f74e518c7297c219c85ee1624d8a
range_gate/repeat-02/b32-native,range_gate,2,b32-native,native_resume,32.0,,True,False,False,True,False,30.002619624958307,30.90567008400103,1.0943299159989692,4415,0,not_applicable,0,native_continuation_goal_reached,4021,70,8,60170ac012344d28d5169ce078616c697f011302cd1cf9faf2add12299b5f654
range_gate/repeat-02/b32-concrete,range_gate,2,b32-concrete,concrete_augment,32.0,,True,False,True,True,True,30.008892708991226,30.92045741697075,1.0795425830292515,4347,0,completed,4,native_import_goal_reached,3128,51,8,603b6210a2da292f732f7a635ddc56a4f8deda924f160ff4a51376e3df1e2f08
range_gate/repeat-02/b32-symbolic-q075,range_gate,2,b32-symbolic-q075,symbolic_augment,32.0,0.75,True,False,True,True,True,30.018096584940622,30.932309624971822,1.067690375028178,4146,0,completed,1,native_import_goal_reached,3176,50,8,adf8b10a215992d1fe642e0e75b87a9bee61312028468153177736fc95e256b0
range_gate/repeat-02/b32-symbolic-q050,range_gate,2,b32-symbolic-q050,symbolic_augment,32.0,0.5,True,False,True,True,True,30.011666083966876,30.864633374963887,1.135366625036113,4153,0,completed,1,native_import_goal_reached,3166,57,8,5cf484cc39492d1bcac6a67e2ccd41b22b05f86df7fdeb44b03324021827c09d
range_gate/repeat-02/b32-symbolic-q150,range_gate,2,b32-symbolic-q150,symbolic_augment,32.0,1.5,True,False,True,True,True,30.022028707946077,30.94636429194361,1.0536357080563903,4131,0,completed,2,native_import_goal_reached,2974,53,8,2da50e8aeb0b27dfadf01955d0971880bbc3c022f7443e0c9d571c3eda2fff29
range_gate/repeat-02/b08-native,range_gate,2,b08-native,native_resume,8.0,,True,False,False,True,False,5.998907458957021,6.239531500963494,1.7604684990365058,722,0,not_applicable,0,native_continuation_goal_reached,673,25,8,4b0265f9bf02f02072a01ff102cf0acedab313747b81314086f159570898257b
range_gate/repeat-03/b08-symbolic-q075,range_gate,3,b08-symbolic-q075,symbolic_augment,8.0,0.75,True,True,False,True,False,6.0074737090037225,6.224970415991265,1.7750295840087347,678,0,no_eligible_prefix,0,warmup_goal_reached,635,24,0,ff7b16fa82553b5c820e61507043d9d19bacf1616709b7e0492c9e972e90e979
range_gate/repeat-03/b32-native,range_gate,3,b32-native,native_resume,32.0,,True,True,False,True,False,29.999575249977088,30.856801540998276,1.1431984590017237,4168,0,not_applicable,0,warmup_goal_reached,3874,45,0,7edec8c941e58d953cbb0797513f962b41f8653b4f4c239e4991989cb1b75f15
range_gate/repeat-03/b32-concrete,range_gate,3,b32-concrete,concrete_augment,32.0,,True,True,False,True,False,29.998950081988635,30.858567540999502,1.141432459000498,4178,0,no_eligible_prefix,0,warmup_goal_reached,3853,45,0,749dcb8d260776da071f6210976e6a0a192c8603e4920c85f080c92f92ece404
range_gate/repeat-03/b32-symbolic-q075,range_gate,3,b32-symbolic-q075,symbolic_augment,32.0,0.75,True,True,False,True,False,29.99784033200546,30.91146229102742,1.0885377089725807,4196,0,no_eligible_prefix,0,warmup_goal_reached,3879,50,0,66ee04278b77eaf1a2dc8761af983d986ef87c8eccabf7ee803c94924928e818
range_gate/repeat-03/b32-symbolic-q050,range_gate,3,b32-symbolic-q050,symbolic_augment,32.0,0.5,True,True,False,True,False,30.00078245897167,30.88630720798392,1.1136927920160815,4160,0,no_eligible_prefix,0,warmup_goal_reached,3827,48,0,4153b0e496337ce7f28bb854425c8556ea95f15801ac8c270167e6ad4cd9ce0a
range_gate/repeat-03/b32-symbolic-q150,range_gate,3,b32-symbolic-q150,symbolic_augment,32.0,1.5,True,True,False,True,False,30.002095791976082,30.880609957966954,1.1193900420330465,4179,0,no_eligible_prefix,0,warmup_goal_reached,3850,45,0,820c5d4bbdf10ae8a7fc1ad056480fc56f2481d82dcbb8c0ab00cc28142c31b1
range_gate/repeat-03/b08-native,range_gate,3,b08-native,native_resume,8.0,,True,True,False,True,False,6.001522040999229,6.255201040999964,1.7447989590000361,690,0,not_applicable,0,warmup_goal_reached,666,24,0,e6314702b101c965a72aef6d78eccd8a33e8dd5458cc1abba683b60a33285b28
range_gate/repeat-03/b08-concrete,range_gate,3,b08-concrete,concrete_augment,8.0,,True,True,False,True,False,6.0046687920154564,6.24578829202801,1.75421170797199,656,0,no_eligible_prefix,0,warmup_goal_reached,637,25,0,34668cea64316f18d2990743061e50180a8e063740ae537de1b49c8bea2d218f
range_gate/repeat-04/b32-native,range_gate,4,b32-native,native_resume,32.0,,True,False,False,True,False,30.003270792067543,30.764703583088703,1.2352964169112965,3613,0,not_applicable,0,native_continuation_goal_reached,3352,33,12,f99655ac98f6da5a24ea43cf51cbc1f4af24efe6fa875e5845622841b7f809c6
range_gate/repeat-04/b32-concrete,range_gate,4,b32-concrete,concrete_augment,32.0,,True,False,False,True,False,30.042067041009094,30.866245958022773,1.1337540419772267,3934,0,no_eligible_prefix,0,native_continuation_goal_reached,3656,29,12,5dd7156942d6fbaadada0c98481ee7aff1a292adf8ec44d68e7bab87a034f99a
range_gate/repeat-04/b32-symbolic-q075,range_gate,4,b32-symbolic-q075,symbolic_augment,32.0,0.75,True,False,False,True,False,30.043734334048512,30.93310891604051,1.06689108395949,4059,0,no_eligible_prefix,0,native_continuation_goal_reached,3770,29,12,ddf591d80fe43055f770113a4f4f6d7668b75bf5244b4543ee1e5a874078ab54
range_gate/repeat-04/b32-symbolic-q050,range_gate,4,b32-symbolic-q050,symbolic_augment,32.0,0.5,True,False,False,True,False,30.033629666019188,30.915688541019335,1.0843114589806646,4122,0,no_eligible_prefix,0,native_continuation_goal_reached,3827,36,12,c1a9d66e35a6b701b59b570614afe84b756fa526a4571406c332383a9d316579
range_gate/repeat-04/b32-symbolic-q150,range_gate,4,b32-symbolic-q150,symbolic_augment,32.0,1.5,True,False,False,True,False,29.998468167047434,30.82435820903629,1.1756417909637094,4108,0,no_eligible_prefix,0,native_continuation_goal_reached,3771,30,12,880a1c04ff5f2a5026af6d321f9ab1cb05d52789693d83d5ca8988f94605d4c2
range_gate/repeat-04/b08-native,range_gate,4,b08-native,native_resume,8.0,,True,False,False,True,False,5.99923633406581,6.208746208052617,1.7912537919473834,446,0,not_applicable,0,native_continuation_goal_reached,423,16,12,be8cfe516e1ff15f97f349cc93416f2c6059a62b78292ec6c091094275cf065c
range_gate/repeat-04/b08-concrete,range_gate,4,b08-concrete,concrete_augment,8.0,,False,False,False,False,False,5.997541791006528,6.219658375019208,1.7803416249807924,406,0,no_eligible_prefix,0,no_eligible_prefix,392,15,4,b69e6871a17f1b34c43ae6c7f92df7dc85118cc1eeb392d55b135583745dab7d
range_gate/repeat-04/b08-symbolic-q075,range_gate,4,b08-symbolic-q075,symbolic_augment,8.0,0.75,True,False,False,True,False,6.006613292009104,6.229735167056788,1.7702648329432122,450,0,no_eligible_prefix,0,native_continuation_goal_reached,435,16,12,2a3c4d1ba1f29715f59e852753032c86b49c2748cf85b4d7432eceb84af36a94
range_gate/repeat-05/b32-concrete,range_gate,5,b32-concrete,concrete_augment,32.0,,True,False,True,True,True,30.01491283398937,30.949615208955947,1.0503847910440527,4324,0,completed,1,native_import_goal_reached,3346,53,8,f9b6844b9f4196537269e859d5b9765bb162efa566ff217bc422eca0f15000ff
range_gate/repeat-05/b32-symbolic-q075,range_gate,5,b32-symbolic-q075,symbolic_augment,32.0,0.75,True,False,True,True,True,30.018281709016442,30.90727395802969,1.0927260419703089,4174,0,completed,1,native_import_goal_reached,3226,37,8,3d2306a221a36cf6ab6424a80b4f0cc127d01b8674d212e434ad9ad68951f40a
range_gate/repeat-05/b32-symbolic-q050,range_gate,5,b32-symbolic-q050,symbolic_augment,32.0,0.5,True,False,True,True,True,30.020449499988686,30.90712441696087,1.092875583039131,4202,0,completed,1,native_import_goal_reached,3291,47,8,4037187c0d360523898b49967ac44f1eb02aabbd1bff822621a6e547b2226cf8
range_gate/repeat-05/b32-symbolic-q150,range_gate,5,b32-symbolic-q150,symbolic_augment,32.0,1.5,True,False,True,True,True,30.025604749959868,30.941016707976814,1.0589832920231856,4231,0,completed,1,native_import_goal_reached,3292,40,8,e77f9ec29b812e57129fcdaefcb84dd2977a96f87a511b75a31ed0725144e3f1
range_gate/repeat-05/b08-native,range_gate,5,b08-native,native_resume,8.0,,True,False,False,True,False,5.997858124978587,6.220949707960244,1.7790502920397557,468,0,not_applicable,0,native_continuation_goal_reached,448,16,8,cceb273858ba8acee03f87603bb925b0bc78e9aedb1b9d8fb57a9c5c0e94f0fb
range_gate/repeat-05/b08-concrete,range_gate,5,b08-concrete,concrete_augment,8.0,,True,False,True,True,True,6.01350687494044,6.277970958966762,1.7220290410332382,646,0,completed,1,native_import_goal_reached,532,22,8,7de89fe977540250cded34d3debb61a52702ca1107b8b5e5253c1c381ccaf14b
range_gate/repeat-05/b08-symbolic-q075,range_gate,5,b08-symbolic-q075,symbolic_augment,8.0,0.75,True,False,True,True,True,6.027870499959931,6.276462415931746,1.7235375840682536,516,0,completed,1,native_import_goal_reached,429,21,8,8550657407cf3f4153774f4971e57a69c83f57008d0acd6b648aeb42c7a27031
range_gate/repeat-05/b32-native,range_gate,5,b32-native,native_resume,32.0,,True,False,False,True,False,30.00007199896779,30.867848915979266,1.1321510840207338,4166,0,not_applicable,0,native_continuation_goal_reached,3876,35,8,b78233c21ee53198f61e4427fb4bae689b971f3a98f932ae9806ef67590fe0a5
range_gate/repeat-06/b32-symbolic-q075,range_gate,6,b32-symbolic-q075,symbolic_augment,32.0,0.75,True,False,True,True,True,30.017928499000945,30.941546333022416,1.0584536669775844,4207,0,completed,1,native_import_goal_reached,3314,39,8,ac8c94f5af5139b4f5302e70603760c400b4a8471db4459fb6efa6af27bb672d
range_gate/repeat-06/b32-symbolic-q050,range_gate,6,b32-symbolic-q050,symbolic_augment,32.0,0.5,True,False,True,True,True,30.01274691707235,30.91627933306154,1.0837206669384614,4223,0,completed,1,native_import_goal_reached,3309,38,8,4b32adf0b64e83b578c1594a108c502305bf9d4ef3698f5164a901b9a041f366
range_gate/repeat-06/b32-symbolic-q150,range_gate,6,b32-symbolic-q150,symbolic_augment,32.0,1.5,True,False,True,True,True,30.014047916048224,30.961307166027837,1.0386928339721635,4226,0,completed,1,native_import_goal_reached,3281,37,8,32edd7e16bb265ab78acb51dcc8179ebb573feffa1c83881dccef3e2fbe5eb4f
range_gate/repeat-06/b08-native,range_gate,6,b08-native,native_resume,8.0,,True,False,False,True,False,5.9953294170348315,6.219700333022047,1.7802996669779532,668,0,not_applicable,0,native_continuation_goal_reached,644,16,8,44a42da16d0ae40814557d040230618c7aeedc98ebcbd6226b749e4204ca79da
range_gate/repeat-06/b08-concrete,range_gate,6,b08-concrete,concrete_augment,8.0,,True,False,True,True,True,6.016956041054208,6.233298416016623,1.7667015839833766,649,0,completed,1,native_import_goal_reached,563,18,8,f333a1b07ff00402c5ca7c247d578d16da13d674fc5c7f9038c51bfdda4eb10d
range_gate/repeat-06/b08-symbolic-q075,range_gate,6,b08-symbolic-q075,symbolic_augment,8.0,0.75,True,False,True,True,True,6.022073707003372,6.226015374006238,1.7739846259937622,527,0,completed,1,native_import_goal_reached,442,18,8,de6e432374dea3ab7998a37eb62004262ec0e1cefa8474a60d533c43152ebd57
range_gate/repeat-06/b32-native,range_gate,6,b32-native,native_resume,32.0,,True,False,False,True,False,30.00277625003407,30.902386167028453,1.0976138329715468,4271,0,not_applicable,0,native_continuation_goal_reached,3930,34,8,ea4980d68972a296601a2b14a57f3fd3aabf2933a953cede418f574c0c7346f1
range_gate/repeat-06/b32-concrete,range_gate,6,b32-concrete,concrete_augment,32.0,,True,False,True,True,True,30.008960666999183,30.941249791998416,1.0587502080015838,4328,0,completed,1,native_import_goal_reached,3413,40,8,6cc3b0ea4a79d2e871a8cb7dda055cba6a29195f7715da911d613acb76f567ed
range_gate/repeat-07/b32-symbolic-q050,range_gate,7,b32-symbolic-q050,symbolic_augment,32.0,0.5,True,True,True,True,True,30.01632254200406,30.92918766697403,1.0708123330259696,4220,0,completed,1,warmup_goal_reached,3311,32,0,faf7d98f7fe262259c1ba655e1504c5b20f767f753b8b3a2fec348c951963df9
range_gate/repeat-07/b32-symbolic-q150,range_gate,7,b32-symbolic-q150,symbolic_augment,32.0,1.5,True,True,True,True,True,30.01630404197214,30.926553583994973,1.0734464160050265,4235,0,completed,1,warmup_goal_reached,3336,41,0,8ad11bfabce861b9d03fa42867a43de0cdd0159641d821a3e508349bbed26f40
range_gate/repeat-07/b08-native,range_gate,7,b08-native,native_resume,8.0,,True,True,False,True,False,5.998316374993027,6.251437374972738,1.7485626250272617,731,0,not_applicable,0,warmup_goal_reached,693,13,0,b0d0b994bf47d9bc91e6c7ec5377e23c2a864c727e2c23d241af910fb4a3f911
range_gate/repeat-07/b08-concrete,range_gate,7,b08-concrete,concrete_augment,8.0,,True,True,True,True,True,6.017717166955498,6.279933416983113,1.7200665830168873,674,0,completed,1,warmup_goal_reached,566,14,0,8497e30ea3165f25e6d91291510644a0869e5ab5a33da32d831f0910a1b66607
